brand,product_name,product_category_tree,product_rating,retail_price,discounted_price,discount_percentage,main_category,sub_category,price_bucket
Dhiyaa Traders,Dhiyaa Traders Alphabet R Key Chain,"[""Pens & Stationery >> Office Supplies >> Key Chains >> Dhiyaa Traders Key Chains >> Dhiyaa Traders Alphabet R Key Chain""]",,299.0,65.0,78.26086956521739,Pens & Stationery,Office Supplies,<₹500
Surprise Gifts,Surprise Gifts 0019 Key Chain,"[""Pens & Stationery >> Office Supplies >> Key Chains >> Surprise Gifts Key Chains >> Surprise Gifts 0019 Key Chain""]",,400.0,199.0,50.24999999999999,Pens & Stationery,Office Supplies,<₹500
Dhiyaa Traders,Dhiyaa Traders Manchester united Key Chain,"[""Pens & Stationery >> Office Supplies >> Key Chains >> Dhiyaa Traders Key Chains >> Dhiyaa Traders Manchester united Key Chain""]",,299.0,54.0,81.93979933110369,Pens & Stationery,Office Supplies,<₹500
Dhiyaa Traders,Dhiyaa Traders Mario Key Chain,"[""Pens & Stationery >> Office Supplies >> Key Chains >> Dhiyaa Traders Key Chains >> Dhiyaa Traders Mario Key Chain""]",,299.0,54.0,81.93979933110369,Pens & Stationery,Office Supplies,<₹500
Dhiyaa Traders,Dhiyaa Traders Cards Key Chain,"[""Pens & Stationery >> Office Supplies >> Key Chains >> Dhiyaa Traders Key Chains >> Dhiyaa Traders Cards Key Chain""]",,299.0,65.0,78.26086956521739,Pens & Stationery,Office Supplies,<₹500
Dhiyaa Traders,Dhiyaa Traders Metal Dice Key Chain,"[""Pens & Stationery >> Office Supplies >> Key Chains >> Dhiyaa Traders Key Chains >> Dhiyaa Traders Metal Dice Key Chain""]",,299.0,65.0,78.26086956521739,Pens & Stationery,Office Supplies,<₹500
JBN Creation,"JBN Creation Girl's Gathered, Layered Dress","[""Clothing >> Kids' Clothing >> Girls Wear >> Dresses & Skirts >> Dresses >> JBN Creation Dresses >> JBN Creation Girl's Gathered, Layered Dress""]",,1499.0,699.0,53.36891260840561,Clothing,Kids' Clothing,₹500–1K
snjmart,snjmart Gold Note 4 Stereo Dynamic Earphone Wired Headphones,"[""Mobiles & Accessories >> Mobile Accessories >> Headphones >> snjmart Headphones >> snjmart Gold Note 4 Stereo Dynamic Earphone Wire...""]",,980.0,299.0,69.48979591836735,Mobiles & Accessories,Mobile Accessories,<₹500
JBN Creation,"JBN Creation Girl's Gathered, Layered Dress","[""Clothing >> Kids' Clothing >> Girls Wear >> Dresses & Skirts >> Dresses >> JBN Creation Dresses >> JBN Creation Girl's Gathered, Layered Dress""]",,1499.0,599.0,60.04002668445631,Clothing,Kids' Clothing,₹500–1K
snjmart,snjmart M5 Dual Stereo Dynamic Earphone Wired Headphones,"[""Mobiles & Accessories >> Mobile Accessories >> Headphones >> snjmart Headphones >> snjmart M5 Dual Stereo Dynamic Earphone Wired He...""]",,1195.0,335.0,71.96652719665272,Mobiles & Accessories,Mobile Accessories,<₹500
Manjaree,Manjaree Girl's Maxi Dress,"[""Clothing >> Kids' Clothing >> Girls Wear >> Dresses & Skirts >> Dresses >> Manjaree Dresses >> Manjaree Girl's Maxi Dress""]",,2639.0,1319.0,50.01894657067071,Clothing,Kids' Clothing,₹1K–2K
RJ,RJ philips Earphone 23000 Stereo Dynamic Headphone Wired Headphones,"[""Mobiles & Accessories >> Mobile Accessories >> Headphones >> RJ Headphones >> RJ philips Earphone 23000 Stereo Dynamic Headpho...""]",,499.0,399.0,20.04008016032064,Mobiles & Accessories,Mobile Accessories,<₹500
Favourite BikerZ,Favourite BikerZ FBZ ROUND 9LED 99 Cast Iron Front Fog Lamp Unit,"[""Automotive >> Accessories & Spare parts >> Car & Bike Lighting >> Car Lighting >> Car Fog Lamps? >> Favourite BikerZ FBZ ROUND 9LED 99 Cast Iron Fro...""]",,4396.0,2114.0,51.910828025477706,Automotive,Accessories & Spare parts,₹2K–5K
Sound Logic,Sound Logic Soundlogic Dynabass Foldable Headphones Headphones,"[""Mobiles & Accessories >> Mobile Accessories >> Headphones >> Sound Logic Headphones >> Sound Logic Soundlogic Dynabass Foldable Headpho...""]",,3120.0,3120.0,0.0,Mobiles & Accessories,Mobile Accessories,₹2K–5K
Favourite BikerZ,Favourite BikerZ FBZ 6LED 57 Cast Iron Front Fog Lamp Unit,"[""Automotive >> Accessories & Spare parts >> Car & Bike Lighting >> Car Lighting >> Car Fog Lamps? >> Favourite BikerZ FBZ 6LED 57 Cast Iron Front Fog...""]",,4596.0,2294.0,50.0870322019147,Automotive,Accessories & Spare parts,₹2K–5K
Ace,Ace HEADPHONE151ONTO Stereo Dynamic Headphone Wired Headphones,"[""Mobiles & Accessories >> Mobile Accessories >> Headphones >> Ace Headphones >> Ace HEADPHONE151ONTO Stereo Dynamic Headphone Wi...""]",,321.0,229.0,28.66043613707165,Mobiles & Accessories,Mobile Accessories,<₹500
LIFE LIKE,LIFE LIKE VM-42 3D SOUND WIRED HEADPHONES Headphones,"[""Mobiles & Accessories >> Mobile Accessories >> Headphones >> LIFE LIKE Headphones >> LIFE LIKE VM-42 3D SOUND WIRED HEADPHONES Headph...""]",,999.0,449.0,55.05505505505506,Mobiles & Accessories,Mobile Accessories,<₹500
NOQNOQ,NOQNOQ Girl's Fit and Flare Dress,"[""Clothing >> Kids' Clothing >> Girls Wear >> Dresses & Skirts >> Dresses >> NOQNOQ Dresses >> NOQNOQ Girl's Fit and Flare Dress""]",,1119.0,1119.0,0.0,Clothing,Kids' Clothing,₹1K–2K
Vero Moda,Vero Moda Regular Fit Women's Trousers,"[""Clothing >> Women's Clothing >> Western Wear >> Trousers & Capris >> Trousers >> Vero Moda Trousers >> Vero Moda Regular Fit Women's Trousers""]",,2695.0,2695.0,0.0,Clothing,Women's Clothing,₹2K–5K
Toy Balloon Kids,"Toy Balloon Kids Girl's Empire Waist, Fit and Flare, Gathered Dress","[""Clothing >> Kids' Clothing >> Girls Wear >> Dresses & Skirts >> Dresses >> Toy Balloon Kids Dresses >> Toy Balloon Kids Girl's Empire Waist, Fit and Fl...""]",,1999.0,1299.0,35.01750875437719,Clothing,Kids' Clothing,₹1K–2K
Aria,Aria Rhodium Sterling Silver Pendant,"[""Jewellery >> Pendants & Lockets >> Aria Rhodium Sterling Silver Pendant""]",,1115.0,743.0,33.36322869955157,Jewellery,Pendants & Lockets,₹500–1K
RosesNRibbons,RosesNRibbons Rhodium Sterling Silver,"[""Jewellery >> Pendants & Lockets >> RosesNRibbons Rhodium Sterling Silver""]",,2149.0,1849.0,13.959981386691483,Jewellery,Pendants & Lockets,₹1K–2K
Adiva,Adiva METAL EARPHONES FOR Mi 4i AND Mi 4 STEREO EARPHONES Headphones,"[""Mobiles & Accessories >> Mobile Accessories >> Headphones >> Adiva Headphones >> Adiva METAL EARPHONES FOR Mi 4i AND Mi 4 STEREO ...""]",,499.0,349.0,30.060120240480963,Mobiles & Accessories,Mobile Accessories,<₹500
Johareez,Johareez Beautiful Black Silver NAK Spinel Sterling Silver Pendant,"[""Jewellery >> Pendants & Lockets >> Johareez Beautiful Black Silver NAK Spinel Sterl...""]",,5490.0,2199.0,59.94535519125683,Jewellery,Pendants & Lockets,₹2K–5K
o.h.m,o.h.m Solid Round Neck Casual Men's Sweater,"[""Clothing >> Men's Clothing >> Winter & Seasonal Wear >> Sweaters >> o.h.m Sweaters >> o.h.m Solid Round Neck Casual Men's Sweater""]",,999.0,999.0,0.0,Clothing,Men's Clothing,₹500–1K
VASTUGHAR,VASTUGHAR 5 Mukhi Rudraksha Wood,"[""Jewellery >> Pendants & Lockets >> VASTUGHAR 5 Mukhi Rudraksha Wood""]",,350.0,250.0,28.57142857142857,Jewellery,Pendants & Lockets,<₹500
Janhvi,Janhvi PS-L045B Solar Lights,"[""Home & Kitchen >> Home Appliances >> Lightings >> Janhvi Lightings >> Janhvi PS-L045B Solar Lights (Red)""]",,799.0,599.0,25.03128911138924,Home & Kitchen,Home Appliances,₹500–1K
Favourite BikerZ,Favourite BikerZ FBZ 6LED 51 Cast Iron Front Fog Lamp Unit,"[""Automotive >> Accessories & Spare parts >> Car & Bike Lighting >> Car Lighting >> Car Fog Lamps? >> Favourite BikerZ FBZ 6LED 51 Cast Iron Front Fog...""]",,4596.0,2294.0,50.0870322019147,Automotive,Accessories & Spare parts,₹2K–5K
Cutecumber,Cutecumber Girl's High Low Dress,"[""Clothing >> Kids' Clothing >> Girls Wear >> Dresses & Skirts >> Dresses >> Cutecumber Dresses >> Cutecumber Girl's High Low Dress""]",,1895.0,1895.0,0.0,Clothing,Kids' Clothing,₹1K–2K
INAYA,INAYA Yellow Gold NAK Brass Pendant Set,"[""Jewellery >> Pendants & Lockets >> INAYA Yellow Gold NAK Brass Pendant Set""]",,891.0,297.0,66.66666666666666,Jewellery,Pendants & Lockets,<₹500
Dhhan,Dhhan 8 watt Rechargeable Emergency Lights,"[""Home & Kitchen >> Home Appliances >> Lightings >> Dhhan Lightings >> Dhhan 8 watt Rechargeable Emergency Lights (White)""]",5.0,899.0,299.0,66.74082313681868,Home & Kitchen,Home Appliances,<₹500
Audeze,"Audeze Lcd2 In Bamboo, High Quality Planar Magnetic Headphone Headphones","[""Mobiles & Accessories >> Mobile Accessories >> Headphones >> Audeze Headphones >> Audeze Lcd2 In Bamboo, High Quality Planar Magne...""]",,116292.0,116292.0,0.0,Mobiles & Accessories,Mobile Accessories,₹5K+
Manjaree,Manjaree Girl's Fit and Flare Dress,"[""Clothing >> Kids' Clothing >> Girls Wear >> Dresses & Skirts >> Dresses >> Manjaree Dresses >> Manjaree Girl's Fit and Flare Dress""]",,1918.0,959.0,50.0,Clothing,Kids' Clothing,₹500–1K
Aria,Aria Rhodium Sterling Silver Pendant,"[""Jewellery >> Pendants & Lockets >> Aria Rhodium Sterling Silver Pendant""]",,2774.0,1849.0,33.34534967555876,Jewellery,Pendants & Lockets,₹1K–2K
Dynex,Dynex Digital Full Size Headphone Dx-Hp550 Headphones,"[""Mobiles & Accessories >> Mobile Accessories >> Headphones >> Dynex Headphones >> Dynex Digital Full Size Headphone Dx-Hp550 Headp...""]",,3512.0,3512.0,0.0,Mobiles & Accessories,Mobile Accessories,₹2K–5K
Aria,Aria Rhodium Sterling Silver Pendant,"[""Jewellery >> Pendants & Lockets >> Aria Rhodium Sterling Silver Pendant""]",,1283.0,855.0,33.35931410756041,Jewellery,Pendants & Lockets,₹500–1K
Aria,Aria Rhodium Sterling Silver Pendant,"[""Jewellery >> Pendants & Lockets >> Aria Rhodium Sterling Silver Pendant""]",,1688.0,1125.0,33.35308056872038,Jewellery,Pendants & Lockets,₹1K–2K
Shop Swipe,Shop Swipe Anti-Radiation Retro Style Wired Headphones,"[""Mobiles & Accessories >> Mobile Accessories >> Headphones >> Shop Swipe Headphones >> Shop Swipe Anti-Radiation Retro Style Wired Head...""]",,1200.0,559.0,53.41666666666667,Mobiles & Accessories,Mobile Accessories,₹500–1K
Quenell,Quenell Girl's Kurti and Legging Set,"[""Clothing >> Kids' Clothing >> Girls Wear >> Ethnic Wear >> Ethnic Sets >> Quenell Ethnic Sets >> Quenell Girl's Kurti and Legging Set""]",,1799.0,749.0,58.36575875486382,Clothing,Kids' Clothing,₹500–1K
Jack & Jones,Jack & Jones Printed Men's Round Neck T-Shirt,"[""Clothing >> Men's Clothing >> Ethnic Wear >> Shirts >> Jack & Jones Shirts >> Jack & Jones Printed Men's Round Neck T-Shirt""]",,995.0,497.0,50.050251256281406,Clothing,Men's Clothing,<₹500
Aarika,Aarika Girl's Kurta and Pallazo Set,"[""Clothing >> Kids' Clothing >> Girls Wear >> Ethnic Wear >> Ethnic Sets >> Aarika Ethnic Sets >> Aarika Girl's Kurta and Pallazo Set""]",,2399.0,959.0,60.02501042100875,Clothing,Kids' Clothing,₹500–1K
SINGHAM,SINGHAM Girl's A-line Dress,"[""Clothing >> Kids' Clothing >> Girls Wear >> Dresses & Skirts >> Dresses >> SINGHAM Dresses >> SINGHAM Girl's A-line Dress""]",,999.0,349.0,65.06506506506507,Clothing,Kids' Clothing,<₹500
SAARAH,SAARAH Girl's A-line Dress,"[""Clothing >> Kids' Clothing >> Girls Wear >> Dresses & Skirts >> Dresses >> SAARAH Dresses >> SAARAH Girl's A-line Dress""]",,2999.0,1199.0,60.02000666888962,Clothing,Kids' Clothing,₹1K–2K
Pink Rose,Pink Rose Crown,"[""Toys & School Supplies >> Party Supplies >> Accessories >> Tiaras & Crowns >> Pink Rose Tiaras & Crowns >> Pink Rose Crown (White, Pack of 1)""]",,4398.0,1999.0,54.5475216007276,Toys & School Supplies,Party Supplies,₹1K–2K
A A STORE,A A STORE Regular Fit Women's Trousers,"[""Clothing >> Women's Clothing >> Western Wear >> Trousers & Capris >> Trousers >> A A STORE Trousers >> A A STORE Regular Fit Women's Trousers""]",,1599.0,599.0,62.539086929330836,Clothing,Women's Clothing,₹500–1K
Ruby,Ruby Gas Cylinder Trolley,"[""Kitchen & Dining >> Kitchen Tools >> Gas Cylinder Trolleys >> Ruby Gas Cylinder Trolleys >> Ruby Gas Cylinder Trolley (Black, Pack of 1)""]",,399.0,399.0,0.0,Kitchen & Dining,Kitchen Tools,<₹500
LIFE LIKE,LIFE LIKE S450 3.0 WITH MIC GOOD SOUND QUALITY Wired & Wireless Bluetooth Headphones,"[""Mobiles & Accessories >> Mobile Accessories >> Headphones >> LIFE LIKE Headphones >> LIFE LIKE S450 3.0 WITH MIC GOOD SOUND QUALITY W...""]",,1999.0,999.0,50.025012506253134,Mobiles & Accessories,Mobile Accessories,₹500–1K
Flair,Flair Carishma Ball Pen,"[""Pens & Stationery >> Pens >> Ball Pens >> Flair Ball Pens >> Flair Carishma Ball Pen (Pack of 12, Blue)""]",,1000.0,950.0,5.0,Pens & Stationery,Pens,₹500–1K
Aria,Aria Rhodium Sterling Silver Pendant,"[""Jewellery >> Pendants & Lockets >> Aria Rhodium Sterling Silver Pendant""]",,878.0,585.0,33.37129840546697,Jewellery,Pendants & Lockets,₹500–1K
NELL,NELL Women Sandals,"[""Footwear >> Women's Footwear >> Sports Sandals >> NELL Women Sandals""]",,999.0,999.0,0.0,Footwear,Women's Footwear,₹500–1K
Schwarzkopf,Schwarzkopf Supersoft Color Shine Red Berries Conditioner,"[""Beauty and Personal Care >> Hair Care >> Conditioners >> Schwarzkopf Conditioners >> Schwarzkopf Supersoft Color Shine Red Berries Co...""]",,1555.0,790.0,49.19614147909968,Beauty and Personal Care,Hair Care,₹500–1K
Ace,Ace HEADPHONE291 Stereo Dynamic Headphone Wired Headphones,"[""Mobiles & Accessories >> Mobile Accessories >> Headphones >> Ace Headphones >> Ace HEADPHONE291 Stereo Dynamic Headphone Wired ...""]",,419.0,299.0,28.639618138424822,Mobiles & Accessories,Mobile Accessories,<₹500
Aria,Aria Rhodium Sterling Silver Pendant,"[""Jewellery >> Pendants & Lockets >> Aria Rhodium Sterling Silver Pendant""]",,1013.0,675.0,33.366238894373154,Jewellery,Pendants & Lockets,₹500–1K
Cello Furniture,Cello Furniture Polypropylene Shoe Cabinet,"[""Furniture >> Storage Furniture >> Shoe Racks >> Cello Furniture Polypropylene Shoe Cabinet (Grey...""]",,2588.0,2329.0,10.007727975270479,Furniture,Storage Furniture,₹2K–5K
Takspin,Takspin casual & stylish matte finish clutcher( set of 5) Hair Claw,"[""Jewellery >> Hair Accessories >> Takspin casual & stylish matte finish clutcher( ...""]",,749.0,349.0,53.40453938584779,Jewellery,Hair Accessories,<₹500
Cutecumber,Cutecumber Girl's A-line Dress,"[""Clothing >> Kids' Clothing >> Girls Wear >> Dresses & Skirts >> Dresses >> Cutecumber Dresses >> Cutecumber Girl's A-line Dress""]",,1975.0,1975.0,0.0,Clothing,Kids' Clothing,₹1K–2K
Birdy,Birdy Stainless Steel Collapsible,"[""Furniture >> Storage Furniture >> Shoe Racks >> Birdy Stainless Steel Collapsible""]",,1999.0,1999.0,0.0,Furniture,Storage Furniture,₹1K–2K
THINK3,THINK3 Invisible Ink Marker 9LED UV Ultra Violet 3 AAA Battery Flashlight Torch Light Emergency Lights,"[""Home & Kitchen >> Home Appliances >> Lightings >> THINK3 Lightings >> THINK3 Invisible Ink Marker 9LED UV Ultra Violet...""]",,699.0,550.0,21.316165951359086,Home & Kitchen,Home Appliances,₹500–1K
Swag India,Swag India Girl's Kurta and Pallazo Set,"[""Clothing >> Kids' Clothing >> Girls Wear >> Ethnic Wear >> Ethnic Sets >> Swag India Ethnic Sets >> Swag India Girl's Kurta and Pallazo Set""]",,2199.0,1599.0,27.285129604365622,Clothing,Kids' Clothing,₹1K–2K
Manjaree,Manjaree Girl's Fit and Flare Dress,"[""Clothing >> Kids' Clothing >> Girls Wear >> Dresses & Skirts >> Dresses >> Manjaree Dresses >> Manjaree Girl's Fit and Flare Dress""]",,2229.0,1115.0,49.97756841633019,Clothing,Kids' Clothing,₹1K–2K
JBN Creation,"JBN Creation Girl's Gathered, Bubble Dress","[""Clothing >> Kids' Clothing >> Girls Wear >> Dresses & Skirts >> Dresses >> JBN Creation Dresses >> JBN Creation Girl's Gathered, Bubble Dress""]",,999.0,399.0,60.06006006006006,Clothing,Kids' Clothing,<₹500
Retaaz,Retaaz Girl's Kurta and Leggings Set,"[""Clothing >> Kids' Clothing >> Girls Wear >> Ethnic Wear >> Ethnic Sets >> Retaaz Ethnic Sets >> Retaaz Girl's Kurta and Leggings Set""]",,1699.0,549.0,67.68687463213655,Clothing,Kids' Clothing,₹500–1K
HP,HP v220w 16 GB  Pen Drive,"[""Computers >> Storage >> Pen Drives >> HP Pen Drives >> HP v220w 16 GB  Pen Drive (Silver, Black)""]",,750.0,550.0,26.666666666666668,Computers,Storage,₹500–1K
Sanaa Creations,Sanaa Creations Alloy,"[""Jewellery >> Pendants & Lockets >> Sanaa Creations Alloy""]",,799.0,559.0,30.037546933667088,Jewellery,Pendants & Lockets,₹500–1K
INAYA,INAYA Yellow Gold NAK Brass Pendant Set,"[""Jewellery >> Pendants & Lockets >> INAYA Yellow Gold NAK Brass Pendant Set""]",,1188.0,396.0,66.66666666666666,Jewellery,Pendants & Lockets,<₹500
GRSTECH,GRSTECH BD 0303 SILVER Air Purifier,"[""Automotive >> Accessories & Spare parts >> Car & Bike Care >> Car Fresheners >> Car Air Purifiers >> GRSTECH BD 0303 SILVER Air Purifier (Pack of 1)""]",,599.0,399.0,33.3889816360601,Automotive,Accessories & Spare parts,<₹500
JBN Creation,"JBN Creation Girl's Kurti, Legging and Dupatta Set","[""Clothing >> Kids' Clothing >> Girls Wear >> Ethnic Wear >> Ethnic Sets >> JBN Creation Ethnic Sets >> JBN Creation Girl's Kurti, Legging and Dupatta Set""]",5.0,1499.0,599.0,60.04002668445631,Clothing,Kids' Clothing,₹500–1K
RosesNRibbons,"RosesNRibbons Rhodium Garnet, Amethyst, Citrine, Topaz, Quartz, Peridot Sterling Silver","[""Jewellery >> Pendants & Lockets >> RosesNRibbons Rhodium Garnet, Amethyst, Citrine,...""]",,5849.0,4999.0,14.532398700632587,Jewellery,Pendants & Lockets,₹2K–5K
LIFE LIKE,LIFE LIKE STN-840 4.1 WITH MIC Wireless Bluetooth Headset,"[""Mobiles & Accessories >> Mobile Accessories >> Headphones >> LIFE LIKE Headphones >> LIFE LIKE STN-840 4.1 WITH MIC Wireless Bluetoot...""]",,1999.0,899.0,55.02751375687844,Mobiles & Accessories,Mobile Accessories,₹500–1K
Vero Moda,Vero Moda Regular Fit Women's Trousers,"[""Clothing >> Women's Clothing >> Western Wear >> Trousers & Capris >> Trousers >> Vero Moda Trousers >> Vero Moda Regular Fit Women's Trousers""]",,2295.0,2295.0,0.0,Clothing,Women's Clothing,₹2K–5K
Aarika,"Aarika Girl's Kurti, Patiala and Dupatta Set","[""Clothing >> Kids' Clothing >> Girls Wear >> Ethnic Wear >> Ethnic Sets >> Aarika Ethnic Sets >> Aarika Girl's Kurti, Patiala and Dupatta Set""]",,1999.0,799.0,60.030015007503756,Clothing,Kids' Clothing,₹500–1K
Radius,Radius Earbuds Radheadphones Hp-Rhf41P Headphones,"[""Mobiles & Accessories >> Mobile Accessories >> Headphones >> Radius Headphones >> Radius Earbuds Radheadphones Hp-Rhf41P Headphone...""]",,22630.0,22630.0,0.0,Mobiles & Accessories,Mobile Accessories,₹5K+
Be 13,"Be 13 Girl's Kurti, Legging and Dupatta Set","[""Clothing >> Kids' Clothing >> Girls Wear >> Ethnic Wear >> Ethnic Sets >> Be 13 Ethnic Sets >> Be 13 Girl's Kurti, Legging and Dupatta Set""]",,2970.0,1425.0,52.02020202020202,Clothing,Kids' Clothing,₹1K–2K
snjmart,snjmart C5 Ultra Dual Stereo Dynamic Earphone Wired Headphones,"[""Mobiles & Accessories >> Mobile Accessories >> Headphones >> snjmart Headphones >> snjmart C5 Ultra Dual Stereo Dynamic Earphone Wi...""]",,1198.0,335.0,72.03672787979967,Mobiles & Accessories,Mobile Accessories,<₹500
INAYA,INAYA Yellow Gold NAK Brass Pendant Set,"[""Jewellery >> Pendants & Lockets >> INAYA Yellow Gold NAK Brass Pendant Set""]",,1176.0,392.0,66.66666666666666,Jewellery,Pendants & Lockets,<₹500
Favourite BikerZ,Favourite BikerZ FBZ ROUND 9LED 61 Cast Iron Front Fog Lamp Unit,"[""Automotive >> Accessories & Spare parts >> Car & Bike Lighting >> Car Lighting >> Car Fog LampsÂ  >> Favourite BikerZ FBZ ROUND 9LED 61 Cast Iron Fro...""]",,4396.0,2114.0,51.910828025477706,Automotive,Accessories & Spare parts,₹2K–5K
WRITEFLO,WRITEFLO Use and Throw Ball Pen,"[""Pens & Stationery >> Pens >> Ball Pens >> WRITEFLO Ball Pens >> WRITEFLO Use and Throw Ball Pen (Pack of 100, BLUE)""]",,300.0,270.0,10.0,Pens & Stationery,Pens,<₹500
Takspin,Takspin casual & stylish collection of clutcher ( set of 2 big & 2 small) Hair Claw,"[""Jewellery >> Hair Accessories >> Takspin casual & stylish collection of clutcher ...""]",,899.0,499.0,44.493882091212456,Jewellery,Hair Accessories,<₹500
INAYA,INAYA Yellow Gold NAK Brass Pendant Set,"[""Jewellery >> Pendants & Lockets >> INAYA Yellow Gold NAK Brass Pendant Set""]",,1146.0,382.0,66.66666666666666,Jewellery,Pendants & Lockets,<₹500
Aarika,Aarika Girl's Kurta and Churidar Set,"[""Clothing >> Kids' Clothing >> Girls Wear >> Ethnic Wear >> Ethnic Sets >> Aarika Ethnic Sets >> Aarika Girl's Kurta and Churidar Set""]",,3999.0,1596.0,60.09002250562641,Clothing,Kids' Clothing,₹1K–2K
RosesNRibbons,RosesNRibbons Rhodium Garnet Sterling Silver,"[""Jewellery >> Pendants & Lockets >> RosesNRibbons Rhodium Garnet Sterling Silver""]",,4049.0,3449.0,14.818473697209186,Jewellery,Pendants & Lockets,₹2K–5K
