brand,product_name,product_category_tree,product_rating,retail_price,discounted_price,discount_percentage,main_category,sub_category,price_bucket,price_bucket_sort,discount_bucket,discount_bucket_sort
AdroitZ,AdroitZ Premium Phone Socket Holder For E-TEN Glofiish X900[62],"[""Mobiles & Accessories >> Mobile Accessories >> Car Accessories >> Mobile Holders >> AdroitZ Mobile Holders >> AdroitZ Premium Phone Socket Holder For E-TEN Gl...""]",,599.0,164.0,72.62103505843072,Mobiles & Accessories,Mobile Accessories,<₹500,1,60–80%,5
Nendoroid,Nendoroid Vocaloid Miku Hatsune 20,"[""Toys & School Supplies >> Action Figures >> Nendoroid Action Figures >> Nendoroid Vocaloid Miku Hatsune 20 (Multicolor)""]",,8757.0,7443.0,15.00513874614594,Toys & School Supplies,Action Figures,₹5K+,5,10–20%,2
PRINT SHAPES,PRINT SHAPES monster with precious Laptop Skin with Mouse pad Combo Set,"[""Computers >> Laptop Accessories >> Computer Accessories Combos >> PRINT SHAPES Computer Accessories Combos >> PRINT SHAPES monster with precious Laptop Skin w...""]",,999.0,329.0,67.06706706706707,Computers,Laptop Accessories,<₹500,1,60–80%,5
PRINT SHAPES,PRINT SHAPES Red bull Laptop Skin with Mouse pad Combo Set,"[""Computers >> Laptop Accessories >> Computer Accessories Combos >> PRINT SHAPES Computer Accessories Combos >> PRINT SHAPES Red bull Laptop Skin with Mouse pad...""]",,999.0,329.0,67.06706706706707,Computers,Laptop Accessories,<₹500,1,60–80%,5
Prescott,Prescott Bosch 4.8V Rechargeable Cordless with 44 Bits Combination Screwdriver Set,"[""Home Improvement >> Tools >> Hand Tools >> Screwdrivers & Allen Keys >> Screwdriver Sets >> Prescott Bosch 4.8V Rechargeable Cordless with 4...""]",,1999.0,1199.0,40.0200100050025,Home Improvement,Tools,₹1K–2K,3,40–60%,4
Whirlpool,Whirlpool Stainless steel Kitchen Cleaner,"[""Household Supplies >> Home Cleaning >> Kitchen Surface Cleaners >> Whirlpool Stainless steel Kitchen Cleaner (450)""]",,599.0,599.0,0.0,Household Supplies,Home Cleaning,₹500–1K,2,0–10%,1
AdroitZ,AdroitZ Premium Phone Socket Holder For Nokia N9,"[""Mobiles & Accessories >> Mobile Accessories >> Car Accessories >> Mobile Holders >> AdroitZ Mobile Holders >> AdroitZ Premium Phone Socket Holder For Nokia N9...""]",,599.0,164.0,72.62103505843072,Mobiles & Accessories,Mobile Accessories,<₹500,1,60–80%,5
PRINT SHAPES,PRINT SHAPES I scare them first Laptop Skin with Mouse pad Combo Set,"[""Computers >> Laptop Accessories >> Computer Accessories Combos >> PRINT SHAPES Computer Accessories Combos >> PRINT SHAPES I scare them first Laptop Skin with...""]",,999.0,329.0,67.06706706706707,Computers,Laptop Accessories,<₹500,1,60–80%,5
DEEPAK N DIVYA,DEEPAK N DIVYA Women's Kurta and Pyjama Set,"[""Clothing >> Women's Clothing >> Ethnic Wear >> Ethnic Sets >> DEEPAK N DIVYA Ethnic Sets >> DEEPAK N DIVYA Women's Kurta and Pyjama Set""]",,799.0,379.0,52.56570713391739,Clothing,Women's Clothing,<₹500,1,40–60%,4
Beyblade,Beyblade Metal Fusion Battle Tops - Ultimate Meteo L-Drago Assault 85XF,"[""Toys & School Supplies >> Action Figures >> Beyblade Action Figures >> Beyblade Metal Fusion Battle Tops - Ultimate Met...""]",,10416.0,8853.0,15.005760368663596,Toys & School Supplies,Action Figures,₹5K+,5,10–20%,2
PRINT SHAPES,PRINT SHAPES msi dragon logo Laptop Skin with Mouse pad Combo Set,"[""Computers >> Laptop Accessories >> Computer Accessories Combos >> PRINT SHAPES Computer Accessories Combos >> PRINT SHAPES msi dragon logo Laptop Skin with Mo...""]",,999.0,329.0,67.06706706706707,Computers,Laptop Accessories,<₹500,1,60–80%,5
Aroma Comfort,Aroma Comfort Polyester Brown Self Design Eyelet Door Curtain,"[""Home Furnishing >> Curtains & Accessories >> Curtains >> Aroma Comfort Polyester Brown Self Design Eyelet...""]",,1099.0,999.0,9.099181073703368,Home Furnishing,Curtains & Accessories,₹500–1K,2,0–10%,1
Aroma Comfort,Aroma Comfort Polyester Brown Geometric Eyelet Door Curtain,"[""Home Furnishing >> Curtains & Accessories >> Curtains >> Aroma Comfort Polyester Brown Geometric Eyelet D...""]",,799.0,699.0,12.51564455569462,Home Furnishing,Curtains & Accessories,₹500–1K,2,10–20%,2
Sentinel,"Sentinel Braveact Eren Jaeger ""Attack On Titan"" Model Kit","[""Toys & School Supplies >> Action Figures >> Sentinel Action Figures >> Sentinel Braveact Eren Jaeger \""Attack On Titan\"" ...""]",,11431.0,9716.0,15.00306184935701,Toys & School Supplies,Action Figures,₹5K+,5,10–20%,2
Surgical e Sstudio,"Surgical e Sstudio S0004 Gown, Pant Hospital Scrub","[""Beauty and Personal Care >> Health Care >> Medical Equipment & Accessories >> Surgical e Sstudio Medical Equipment & Accessories >> Surgical e Sstudio S0004 Gown, Pant Hospital Scr...""]",,2500.0,1650.0,34.0,Beauty and Personal Care,Health Care,₹1K–2K,3,20–40%,3
Eccellente,Eccellente LPLFLWR3BK Cotton Sliding Pin Shirt Stud,"[""Clothing >> Men's Clothing >> Accessories & Combo Sets >> Shirt Studs >> Eccellente Shirt Studs >> Eccellente LPLFLWR3BK Cotton Sliding Pin Shirt S...""]",,599.0,332.0,44.57429048414024,Clothing,Men's Clothing,<₹500,1,40–60%,4
Aroma Comfort,Aroma Comfort Polyester Purple Printed Eyelet Window Curtain,"[""Home Furnishing >> Curtains & Accessories >> Curtains >> Aroma Comfort Polyester Purple Printed Eyelet Wi...""]",,599.0,499.0,16.69449081803005,Home Furnishing,Curtains & Accessories,<₹500,1,10–20%,2
Navigator,Navigator LpBck 15 L Laptop Backpack,"[""Bags, Wallets & Belts >> Bags >> Laptop Bags >> Navigator Laptop Bags >> Navigator LpBck 15 L Laptop Backpack (Blu01)""]",,2200.0,1590.0,27.727272727272727,"Bags, Wallets & Belts",Bags,₹1K–2K,3,20–40%,3
Dr.Cool,Dr.Cool Dr-WT -R-MEDIUM3 Hot & Cold Pack,"[""Beauty and Personal Care >> Health Care >> Medicines & Treatment >> First Aid >> Hot & Cold Packs >> Dr.Cool Hot & Cold Packs >> Dr.Cool Dr-WT -R-MEDIUM3 Hot & Cold Pack (Multi ...""]",,3500.0,2950.0,15.714285714285714,Beauty and Personal Care,Health Care,₹2K–5K,4,10–20%,2
AdroitZ,AdroitZ Premium Phone Socket Holder For HTC HD7,"[""Mobiles & Accessories >> Mobile Accessories >> Car Accessories >> Mobile Holders >> AdroitZ Mobile Holders >> AdroitZ Premium Phone Socket Holder For HTC HD7 ...""]",,599.0,164.0,72.62103505843072,Mobiles & Accessories,Mobile Accessories,<₹500,1,60–80%,5
Plus Value,Plus Value PVI- 052 Regular Square Crystal Pebbles,"[""Home Decor & Festive Needs >> Garden & Leisure >> Stones & Pebbles >> Plus Value Stones & Pebbles >> Plus Value PVI- 052 Regular Square Crystal Pebbl...""]",,450.0,450.0,0.0,Home Decor & Festive Needs,Garden & Leisure,<₹500,1,0–10%,1
AdroitZ,AdroitZ Premium Phone Socket Holder For Nokia Lumia 900,"[""Mobiles & Accessories >> Mobile Accessories >> Car Accessories >> Mobile Holders >> AdroitZ Mobile Holders >> AdroitZ Premium Phone Socket Holder For Nokia Lu...""]",,599.0,164.0,72.62103505843072,Mobiles & Accessories,Mobile Accessories,<₹500,1,60–80%,5
raju purse collection,raju purse collection Shoulder Bag,"[""Bags, Wallets & Belts >> Bags >> Hand Bags >> raju purse collection Hand Bags >> raju purse collection Shoulder Bag (blue, pink)""]",,499.0,499.0,0.0,"Bags, Wallets & Belts",Bags,<₹500,1,0–10%,1
ALL DAY 365,ALL DAY 365 Shoulder Bag,"[""Bags, Wallets & Belts >> Bags >> Hand Bags >> ALL DAY 365 Hand Bags >> ALL DAY 365 Shoulder Bag (RED)""]",,999.0,499.0,50.05005005005005,"Bags, Wallets & Belts",Bags,<₹500,1,40–60%,4
Raju Purse Collection,Raju Purse Collection Shoulder Bag,"[""Bags, Wallets & Belts >> Bags >> Hand Bags >> Raju Purse Collection Hand Bags >> Raju Purse Collection Shoulder Bag (beige)""]",,999.0,499.0,50.05005005005005,"Bags, Wallets & Belts",Bags,<₹500,1,40–60%,4
GAJ IMPEX,GAJ IMPEX Acrylic Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles >> GAJ IMPEX Acrylic Bangle Set (Pack of 2)""]",,699.0,466.0,33.33333333333333,Jewellery,"Bangles, Bracelets & Armlets",<₹500,1,20–40%,3
Indiatrendzs,Indiatrendzs Embellished Women's A-line Yellow Skirt,"[""Clothing >> Women's Clothing >> Western Wear >> Dresses & Skirts >> Skirts >> Indiatrendzs Skirts >> Indiatrendzs Embellished Women's A-line Yellow S...""]",,999.0,360.0,63.96396396396396,Clothing,Women's Clothing,<₹500,1,60–80%,5
Pezzava,"Pezzava Self Design Women's, Girl's Regular Blue Skirt","[""Clothing >> Women's Clothing >> Western Wear >> Dresses & Skirts >> Skirts >> Pezzava Skirts >> Pezzava Self Design Women's, Girl's Regular Blue...""]",,1399.0,699.0,50.03573981415297,Clothing,Women's Clothing,₹500–1K,2,40–60%,4
GAJ IMPEX,GAJ IMPEX Acrylic Bangle Set,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles >> GAJ IMPEX Acrylic Bangle Set (Pack of 2)""]",,789.0,526.0,33.33333333333333,Jewellery,"Bangles, Bracelets & Armlets",₹500–1K,2,20–40%,3
Shopmore,Shopmore Printed Women's Regular Pink Skirt,"[""Clothing >> Women's Clothing >> Western Wear >> Dresses & Skirts >> Skirts >> Shopmore Skirts >> Shopmore Printed Women's Regular Pink Skirt""]",,800.0,470.0,41.25,Clothing,Women's Clothing,<₹500,1,40–60%,4
GoWell,GoWell Canvas Shoes,"[""Footwear >> Kids' & Infant Footwear >> For Girls >> Casual Shoes >> GoWell Canvas Shoes""]",,999.0,349.0,65.06506506506507,Footwear,Kids' & Infant Footwear,<₹500,1,60–80%,5
Leo n Babes,Leo n Babes A-line,"[""Clothing >> Kids' Clothing >> Infants Wear >> Baby Girls >> Dresses & Skirts >> Frocks >> Leo n Babes Frocks >> Leo n Babes A-line""]",,4315.0,4315.0,0.0,Clothing,Kids' Clothing,₹2K–5K,4,0–10%,1
Antistreet,"Antistreet Printed, Self Design, Solid Women's Regular Black Skirt","[""Clothing >> Women's Clothing >> Western Wear >> Dresses & Skirts >> Skirts >> Antistreet Skirts >> Antistreet Printed, Self Design, Solid Women's R...""]",,3240.0,1026.0,68.33333333333333,Clothing,Women's Clothing,₹1K–2K,3,60–80%,5
Puma,Puma Casuals,"[""Footwear >> Kids' & Infant Footwear >> For Girls >> Casual Shoes >> Puma Casuals""]",,2499.0,2499.0,0.0,Footwear,Kids' & Infant Footwear,₹2K–5K,4,0–10%,1
Antistreet,"Antistreet Printed, Self Design, Solid Women's Regular Black Skirt","[""Clothing >> Women's Clothing >> Western Wear >> Dresses & Skirts >> Skirts >> Antistreet Skirts >> Antistreet Printed, Self Design, Solid Women's R...""]",,1674.0,530.0,68.33930704898447,Clothing,Women's Clothing,₹500–1K,2,60–80%,5
raju purse collection,raju purse collection Hand-held Bag,"[""Bags, Wallets & Belts >> Bags >> Hand Bags >> raju purse collection Hand Bags >> raju purse collection Hand-held Bag (yellow)""]",,999.0,499.0,50.05005005005005,"Bags, Wallets & Belts",Bags,<₹500,1,40–60%,4
Reiki Crystal Products,Reiki Crystal Products Showpiece  -  6 cm,"[""Home Decor & Festive Needs >> Showpieces >> Fengshui >> Reiki Crystal Products Fengshui >> Reiki Crystal Products Showpiece  -  6 cm (Brass...""]",,2500.0,1200.0,52.0,Home Decor & Festive Needs,Showpieces,₹1K–2K,3,40–60%,4
Heeran Art,Heeran Art Ganesha Ashirwad Showpiece  -  8 cm,"[""Home Decor & Festive Needs >> Showpieces >> Fengshui >> Heeran Art Fengshui >> Heeran Art Ganesha Ashirwad Showpiece  -  8 cm (...""]",,594.0,297.0,50.0,Home Decor & Festive Needs,Showpieces,<₹500,1,40–60%,4
Vio,Vio Polka Print Boy's Three Fourths,"[""Clothing >> Kids' Clothing >> Boys Wear >> Shorts & 3/4ths >> Three Fourths >> Vio Three Fourths >> Vio Polka Print Boy's Three Fourths""]",,1299.0,749.0,42.34026173979984,Clothing,Kids' Clothing,₹500–1K,2,40–60%,4
Pazel,Pazel Slim Fit Men's Jeans,"[""Pazel Slim Fit Men's Jeans""]",,1249.0,549.0,56.04483586869495,Pazel Slim Fit Men's Jeans,,₹500–1K,2,40–60%,4
Pazel,Pazel Slim Fit Men's Jeans,"[""Clothing >> Men's Clothing >> Jeans >> Pazel Jeans >> Pazel Slim Fit Men's Jeans""]",,1599.0,619.0,61.28830519074422,Clothing,Men's Clothing,₹500–1K,2,60–80%,5
Vedic Deals,Vedic Deals M20 Monk Strap,"[""Footwear >> Kids' & Infant Footwear >> For Girls >> School Shoes >> Vedic Deals M20 Monk Strap""]",,499.0,249.0,50.1002004008016,Footwear,Kids' & Infant Footwear,<₹500,1,40–60%,4
Femme Couture,Femme Couture Get Luminous Highlighting Face & Body Luminizer Pink Sparkle,"[""Beauty and Personal Care >> Makeup >> Face >> Bronzers >> Femme Couture Bronzers >> Femme Couture Get Luminous Highlighting Face & B...""]",,2142.0,1173.0,45.23809523809524,Beauty and Personal Care,Makeup,₹1K–2K,3,40–60%,4
The Body Care,The Body Care Diamond Spa Facial Skin Polishing Program Facial Kit Small 40 g,"[""Beauty and Personal Care >> Body and Skin Care >> Face Care >> Facial Kits >> The Body Care Facial Kits >> The Body Care Diamond Spa Facial Skin Polishing ...""]",,200.0,160.0,20.0,Beauty and Personal Care,Body and Skin Care,<₹500,1,10–20%,2
KAROZ,KAROZ Full Sleeve Solid Women's Sweatshirt,"[""Clothing >> Women's Clothing >> Winter & Seasonal Wear >> Sweatshirts >> KAROZ Sweatshirts >> KAROZ Full Sleeve Solid Women's Sweatshirt""]",,995.0,795.0,20.100502512562816,Clothing,Women's Clothing,₹500–1K,2,20–40%,3
Luca Fashion,Luca Fashion Girls Heels,"[""Footwear >> Kids' & Infant Footwear >> For Girls >> Sandals >> Casual >> Luca Fashion Girls Heels""]",,999.0,499.0,50.05005005005005,Footwear,Kids' & Infant Footwear,<₹500,1,40–60%,4
Shoetopia,Shoetopia Girls Sandals,"[""Footwear >> Kids' & Infant Footwear >> For Girls >> Sandals >> Casual >> Shoetopia Girls Sandals""]",,499.0,399.0,20.04008016032064,Footwear,Kids' & Infant Footwear,<₹500,1,20–40%,3
SMART TRADERS,SMART TRADERS Girls Sandals,"[""Footwear >> Kids' & Infant Footwear >> For Girls >> Sandals >> Casual >> SMART TRADERS Girls Sandals""]",,999.0,499.0,50.05005005005005,Footwear,Kids' & Infant Footwear,<₹500,1,40–60%,4
SMART TRADERS,SMART TRADERS Girls Bellies,"[""SMART TRADERS Girls Bellies""]",,1299.0,650.0,49.96150885296382,SMART TRADERS Girls Bellies,,₹500–1K,2,40–60%,4
Beanz,Beanz Girls Flats,"[""Footwear >> Kids' & Infant Footwear >> For Girls >> Sandals >> Casual >> Beanz Girls Flats""]",,1299.0,1299.0,0.0,Footwear,Kids' & Infant Footwear,₹1K–2K,3,0–10%,1
Nova,Nova KT 728S Electric Kettle,"[""Home & Kitchen >> Kitchen Appliances >> Electric Jug(heater)/Travel Kettles >> Nova Electric Jug(heater)/Travel Kettles >> Nova KT 728S Electric Kettle (0.5 L)""]",3.6,3195.0,699.0,78.12206572769954,Home & Kitchen,Kitchen Appliances,₹500–1K,2,60–80%,5
Corcepts,"Corcepts Universal Tablet HD Ultra Clear Transparency Guard Glass for 8"" Tablet spg8105 Tempered Glass for Dell Venue 8 Tablet (WiFi+3G+32GB)","[""Corcepts Universal Tablet HD Ultra Clear Transpa...""]",,999.0,399.0,60.06006006006006,Corcepts Universal Tablet HD Ultra Clear Transpa...,,<₹500,1,60–80%,5
Areon,"Areon Luxurious Fragrance Long Lasting Car,Home, Office Spray 35 Ml Morning Dew Liquid Air Freshener","[""Areon Luxurious Fragrance Long Lasting Car,Home,...""]",,499.0,269.0,46.09218436873748,"Areon Luxurious Fragrance Long Lasting Car,Home,...",,<₹500,1,40–60%,4
Corcepts,"Corcepts Universal Tablet HD Ultra Clear Transparency Guard Glass for 8"" Tablet spg8126 Tempered Glass for Lenovo Miix 2 10OUT OF STOCK","[""Corcepts Universal Tablet HD Ultra Clear Transpa...""]",,999.0,399.0,60.06006006006006,Corcepts Universal Tablet HD Ultra Clear Transpa...,,<₹500,1,60–80%,5
Sinina,Sinina Chanderi Embroidered Salwar Suit Dupatta Material,"[""Clothing >> Women's Clothing >> Ethnic Wear >> Fabric >> Dress Material >> Sinina Dress Material >> Sinina Chanderi Embroidered Salwar Suit Dupatta ...""]",,2980.0,1490.0,50.0,Clothing,Women's Clothing,₹1K–2K,3,40–60%,4
Aarushi Fashion,Aarushi Fashion Chanderi Embroidered Salwar Suit Dupatta Material,"[""Clothing >> Women's Clothing >> Ethnic Wear >> Fabric >> Dress Material >> Aarushi Fashion Dress Material >> Aarushi Fashion Chanderi Embroidered Salwar Suit...""]",,2600.0,1300.0,50.0,Clothing,Women's Clothing,₹1K–2K,3,40–60%,4
Ambika Lahenga,"Ambika Lahenga Embroidered Lehenga, Choli and Dupatta Set","[""Clothing >> Women's Clothing >> Ethnic Wear >> Lehenga Cholis >> Lehengas >> Ambika Lahenga Lehengas >> Ambika Lahenga Embroidered Lehenga, Choli and Du...""]",,39992.0,24995.0,37.5,Clothing,Women's Clothing,₹5K+,5,20–40%,3
Sinina,Sinina Chanderi Embroidered Salwar Suit Dupatta Material,"[""Clothing >> Women's Clothing >> Ethnic Wear >> Fabric >> Dress Material >> Sinina Dress Material >> Sinina Chanderi Embroidered Salwar Suit Dupatta ...""]",,2000.0,1000.0,50.0,Clothing,Women's Clothing,₹500–1K,2,40–60%,4
Aarushi Fashion,Aarushi Fashion Silk Striped Salwar Suit Dupatta Material,"[""Clothing >> Women's Clothing >> Ethnic Wear >> Fabric >> Dress Material >> Aarushi Fashion Dress Material >> Aarushi Fashion Silk Striped Salwar Suit Dupatta...""]",,2800.0,1350.0,51.78571428571429,Clothing,Women's Clothing,₹1K–2K,3,40–60%,4
Unknown,Motif Women's Shift Dress,"[""Clothing >> Women's Clothing >> Western Wear >> Dresses & Skirts >> Dresses >> Motif Dresses""]",,1360.0,952.0,30.0,Clothing,Women's Clothing,₹500–1K,2,20–40%,3
Unknown,jiiah Women's Shift Dress,"[""Clothing >> Women's Clothing >> Western Wear >> Dresses & Skirts >> Dresses >> jiiah Dresses""]",,999.0,999.0,0.0,Clothing,Women's Clothing,₹500–1K,2,0–10%,1
Unknown,Meiro Women's Peplum Dress,"[""Clothing >> Women's Clothing >> Western Wear >> Dresses & Skirts >> Dresses >> Meiro Dresses""]",,1399.0,699.0,50.03573981415297,Clothing,Women's Clothing,₹500–1K,2,40–60%,4
Unknown,La Arista Women's Shift Dress,"[""Clothing >> Women's Clothing >> Western Wear >> Dresses & Skirts >> Dresses >> La Arista Dresses""]",,1349.0,809.0,40.02965159377317,Clothing,Women's Clothing,₹500–1K,2,40–60%,4
Unknown,Meee Women's Maxi Dress,"[""Clothing >> Women's Clothing >> Western Wear >> Dresses & Skirts >> Dresses >> Meee Dresses""]",,1495.0,747.0,50.03344481605351,Clothing,Women's Clothing,₹500–1K,2,40–60%,4
Unknown,Maya Apparels Women's Gathered Dress,"[""Clothing >> Women's Clothing >> Western Wear >> Dresses & Skirts >> Dresses >> Maya Apparels Dresses""]",,1550.0,799.0,48.45161290322581,Clothing,Women's Clothing,₹500–1K,2,40–60%,4
Unknown,Indi Bargain Women's Maxi Dress,"[""Clothing >> Women's Clothing >> Western Wear >> Dresses & Skirts >> Dresses >> Indi Bargain Dresses""]",,2249.0,999.0,55.580257892396624,Clothing,Women's Clothing,₹500–1K,2,40–60%,4
Unknown,Lynda Women's A-line Dress,"[""Clothing >> Women's Clothing >> Western Wear >> Dresses & Skirts >> Dresses >> Lynda Dresses""]",,1299.0,699.0,46.18937644341801,Clothing,Women's Clothing,₹500–1K,2,40–60%,4
Unknown,Maya apparels Women's A-line Dress,"[""Clothing >> Women's Clothing >> Western Wear >> Dresses & Skirts >> Dresses >> Maya apparels Dresses""]",,1750.0,625.0,64.28571428571429,Clothing,Women's Clothing,₹500–1K,2,60–80%,5
Unknown,L'appel Du Vide Women's Shift Dress,"[""Clothing >> Women's Clothing >> Western Wear >> Dresses & Skirts >> Dresses >> L'appel Du Vide Dresses""]",,1699.0,749.0,55.9152442613302,Clothing,Women's Clothing,₹500–1K,2,40–60%,4
Unknown,Meiro Women's Empire Waist Dress,"[""Clothing >> Women's Clothing >> Western Wear >> Dresses & Skirts >> Dresses >> Meiro Dresses""]",,1599.0,799.0,50.03126954346466,Clothing,Women's Clothing,₹500–1K,2,40–60%,4
Unknown,I Am For You Women's Empire Waist Dress,"[""Clothing >> Women's Clothing >> Western Wear >> Dresses & Skirts >> Dresses >> I Am For You Dresses""]",,1399.0,629.0,55.03931379556827,Clothing,Women's Clothing,₹500–1K,2,40–60%,4
Unknown,Heart Made Women's Gathered Dress,"[""Clothing >> Women's Clothing >> Western Wear >> Dresses & Skirts >> Dresses >> Heart Made Dresses""]",,1450.0,750.0,48.27586206896552,Clothing,Women's Clothing,₹500–1K,2,40–60%,4
